chrom,chromStart,chromEnd,num_sites,exp_pi,B
22,7260000,7270000,10000,0.0013729457157343557,0.9991553374928931
22,7270000,7280000,10000,0.0013729457157343557,0.9991553374928931
22,7280000,7290000,10000,0.0013729457157343557,0.9991553374928931
22,7290000,7300000,10000,0.0013729457157343557,0.9991553374928931
22,7300000,7310000,10000,0.0013729457157343557,0.9991553374928931
22,7310000,7320000,10000,0.0013729457157343557,0.9991553374928931
22,7320000,7330000,10000,0.0013729457157343557,0.9991553374928931
22,7330000,7340000,10000,0.0013729457157343557,0.9991553374928931
22,7340000,7350000,10000,0.0013729457157343557,0.9991553374928931
22,7350000,7360000,10000,0.0013729457157343557,0.9991553374928931
22,7360000,7370000,10000,0.0013729457157343557,0.9991553374928931
22,7370000,7380000,10000,0.0013729457157343557,0.9991553374928931
22,7380000,7390000,10000,0.0013729457157343557,0.9991553374928931
22,7390000,7400000,10000,0.0013729457157343557,0.9991553374928931
22,7400000,7410000,10000,0.0013729457157343557,0.9991553374928931
22,7410000,7420000,10000,0.0013729457157343557,0.9991553374928931
22,7420000,7430000,10000,0.0013729457157343557,0.9991553374928931
22,7430000,7440000,10000,0.0013729457157343557,0.9991553374928931
22,7440000,7450000,10000,0.0013729457157343557,0.9991553374928931
22,7450000,7460000,10000,0.0013729457157343557,0.9991553374928931
22,7460000,7470000,10000,0.0013729457157343557,0.9991553374928931
22,7470000,7480000,10000,0.0013729457157343557,0.9991553374928931
22,7480000,7490000,10000,0.0013729457157343557,0.9991553374928931
22,7490000,7500000,10000,0.0013729457157343557,0.9991553374928931
22,7500000,7510000,10000,0.0013729457157343557,0.9991553374928931
22,7510000,7520000,10000,0.0013729457157343557,0.9991553374928931
22,7520000,7530000,10000,0.0013729457157343557,0.9991553374928931
22,7530000,7540000,10000,0.0013729457157343557,0.9991553374928931
22,7540000,7550000,10000,0.0013729457157343557,0.9991553374928931
22,7550000,7560000,10000,0.0013729457157343557,0.9991553374928931
22,7560000,7570000,10000,0.0013729457157343557,0.9991553374928931
22,7570000,7580000,10000,0.0013729457157343557,0.9991553374928931
22,7580000,7590000,10000,0.0013729457157343557,0.9991553374928931
22,7590000,7600000,10000,0.0013729457157343557,0.9991553374928931
22,7600000,7610000,10000,0.0013729457157343557,0.9991553374928931
22,7610000,7620000,10000,0.0013729457157343557,0.9991553374928931
22,7620000,7630000,10000,0.0013729457157343557,0.9991553374928931
22,7630000,7640000,10000,0.0013729457157343557,0.9991553374928931
22,7640000,7650000,10000,0.0013729457157343557,0.9991553374928931
22,7650000,7660000,10000,0.0013729457157343557,0.9991553374928931
22,7660000,7670000,10000,0.0013729457157343557,0.9991553374928931
22,7670000,7680000,10000,0.0013729457157343557,0.9991553374928931
22,7680000,7690000,10000,0.0013729457157343557,0.9991553374928931
22,7690000,7700000,10000,0.0013729457157343557,0.9991553374928931
22,7700000,7710000,10000,0.0013729457157343557,0.9991553374928931
22,7710000,7720000,10000,0.0013729457157343557,0.9991553374928931
22,7720000,7730000,10000,0.0013729457157343557,0.9991553374928931
22,7730000,7740000,10000,0.0013729457157343557,0.9991553374928931
22,7740000,7750000,10000,0.0013729457157343557,0.9991553374928931
22,7750000,7760000,10000,0.0013729457157343557,0.9991553374928931
22,7760000,7770000,10000,0.0013729457157343557,0.9991553374928931
22,7770000,7780000,10000,0.0013729457157343557,0.9991553374928931
22,7780000,7790000,10000,0.0013729457157343557,0.9991553374928931
22,7790000,7800000,10000,0.0013729457157343557,0.9991553374928931
22,7800000,7810000,10000,0.0013729457157343557,0.9991553374928931
22,7810000,7820000,10000,0.0013729457157343557,0.9991553374928931
22,7820000,7830000,10000,0.0013729457157343557,0.9991553374928931
22,7830000,7840000,10000,0.0013729457157343557,0.9991553374928931
22,7840000,7850000,10000,0.0013729457157343557,0.9991553374928931
22,7850000,7860000,10000,0.0013729457157343557,0.9991553374928931
22,7860000,7870000,10000,0.0013729457157343557,0.9991553374928931
22,7870000,7880000,10000,0.0013729457157343557,0.9991553374928931
22,7880000,7890000,10000,0.0013729457157343557,0.9991553374928931
22,7890000,7900000,10000,0.0013729457157343557,0.9991553374928931
22,7900000,7910000,10000,0.0013729457157343557,0.9991553374928931
22,7910000,7920000,10000,0.0013729457157343557,0.9991553374928931
22,7920000,7930000,10000,0.0013729457157343557,0.9991553374928931
22,7930000,7940000,10000,0.0013729457157343557,0.9991553374928931
22,7940000,7950000,10000,0.0013729457157343557,0.9991553374928931
22,7950000,7960000,10000,0.0013729457157343557,0.9991553374928931
22,7960000,7970000,10000,0.0013729457157343557,0.9991553374928931
22,7970000,7980000,10000,0.0013729457157343557,0.9991553374928931
22,7980000,7990000,10000,0.0013729457157343557,0.9991553374928931
22,7990000,8000000,10000,0.0013729457157343557,0.9991553374928931
22,8000000,8010000,10000,0.0013729457157343557,0.9991553374928931
22,8010000,8020000,10000,0.0013729457157343557,0.9991553374928931
22,8020000,8030000,10000,0.0013729457157343557,0.9991553374928931
22,8030000,8040000,10000,0.0013729457157343557,0.9991553374928931
22,8040000,8050000,10000,0.0013729457157343557,0.9991553374928931
22,8050000,8060000,10000,0.0013729457157343557,0.9991553374928931
22,8060000,8070000,10000,0.0013729457157343557,0.9991553374928931
22,8070000,8080000,10000,0.0013729457157343557,0.9991553374928931
22,8080000,8090000,10000,0.0013729457157343557,0.9991553374928931
22,8090000,8100000,10000,0.0013729457157343557,0.9991553374928931
22,8100000,8110000,10000,0.0013729457157343557,0.9991553374928931
22,8110000,8120000,10000,0.0013729457157343557,0.9991553374928931
22,8120000,8130000,10000,0.0013729457157343557,0.9991553374928931
22,8130000,8140000,10000,0.0013729457157343557,0.9991553374928931
22,8140000,8150000,10000,0.0013729457157343557,0.9991553374928931
22,8150000,8160000,10000,0.0013729457157343557,0.9991553374928931
22,8160000,8170000,10000,0.0013729457157343557,0.9991553374928931
22,8170000,8180000,10000,0.0013729457157343557,0.9991553374928931
22,8180000,8190000,10000,0.0013729457157343557,0.9991553374928931
22,8190000,8200000,10000,0.0013729457157343557,0.9991553374928931
22,8200000,8210000,10000,0.0013729457157343557,0.9991553374928931
22,8210000,8220000,10000,0.0013729457157343557,0.9991553374928931
22,8220000,8230000,10000,0.0013729457157343557,0.9991553374928931
22,8230000,8240000,10000,0.0013729457157343557,0.9991553374928931
22,8240000,8250000,10000,0.0013729457157343557,0.9991553374928931
22,8250000,8260000,10000,0.0013729457157343557,0.9991553374928931
22,8260000,8270000,10000,0.0013729457157343557,0.9991553374928931
22,8270000,8280000,10000,0.0013729457157343557,0.9991553374928931
22,8280000,8290000,10000,0.0013729457157343557,0.9991553374928931
22,8290000,8300000,10000,0.0013729457157343557,0.9991553374928931
22,8300000,8310000,10000,0.0013729457157343557,0.9991553374928931
22,8310000,8320000,10000,0.0013729457157343557,0.9991553374928931
22,8320000,8330000,10000,0.0013729457157343557,0.9991553374928931
22,8330000,8340000,10000,0.0013729457157343557,0.9991553374928931
22,8340000,8350000,10000,0.0013729457157343557,0.9991553374928931
22,8350000,8360000,10000,0.0013729457157343557,0.9991553374928931
22,8360000,8370000,10000,0.0013729457157343557,0.9991553374928931
22,8370000,8380000,10000,0.0013729457157343557,0.9991553374928931
22,8380000,8390000,10000,0.0013729457157343557,0.9991553374928931
22,8390000,8400000,10000,0.0013729457157343557,0.9991553374928931
22,8400000,8410000,10000,0.0013729457157343557,0.9991553374928931
22,8410000,8420000,10000,0.0013729457157343557,0.9991553374928931
22,8420000,8430000,10000,0.0013729457157343557,0.9991553374928931
22,8430000,8440000,10000,0.0013729457157343557,0.9991553374928931
22,8440000,8450000,10000,0.0013729457157343557,0.9991553374928931
22,8450000,8460000,10000,0.0013729457157343557,0.9991553374928931
22,8460000,8470000,10000,0.0013729457157343557,0.9991553374928931
22,8470000,8480000,10000,0.0013729457157343557,0.9991553374928931
22,8480000,8490000,10000,0.0013729457157343557,0.9991553374928931
22,8490000,8500000,10000,0.0013729457157343557,0.9991553374928931
22,8500000,8510000,10000,0.0013729457157343557,0.9991553374928931
22,8510000,8520000,10000,0.0013729457157343557,0.9991553374928931
22,8520000,8530000,10000,0.0013729457157343557,0.9991553374928931
22,8530000,8540000,10000,0.0013729457157343557,0.9991553374928931
22,8540000,8550000,10000,0.0013729457157343557,0.9991553374928931
22,8550000,8560000,10000,0.0013729457157343557,0.9991553374928931
22,8560000,8570000,10000,0.0013729457157343557,0.9991553374928931
22,8570000,8580000,10000,0.0013729457157343557,0.9991553374928931
22,8580000,8590000,10000,0.0013729457157343557,0.9991553374928931
22,8590000,8600000,10000,0.0013729457157343557,0.9991553374928931
22,8600000,8610000,10000,0.0013729457157343557,0.9991553374928931
22,8610000,8620000,10000,0.0013729457157343557,0.9991553374928931
22,8620000,8630000,10000,0.0013729457157343557,0.9991553374928931
22,8630000,8640000,10000,0.0013729457157343557,0.9991553374928931
22,8640000,8650000,10000,0.0013729457157343557,0.9991553374928931
22,8650000,8660000,10000,0.0013729457157343557,0.9991553374928931
22,8660000,8670000,10000,0.0013729457157343557,0.9991553374928931
22,8670000,8680000,10000,0.0013729457157343557,0.9991553374928931
22,8680000,8690000,10000,0.0013729457157343557,0.9991553374928931
22,8690000,8700000,10000,0.0013729457157343557,0.9991553374928931
22,8700000,8710000,10000,0.0013729457157343557,0.9991553374928931
22,8710000,8720000,10000,0.0013729457157343557,0.9991553374928931
22,8720000,8730000,10000,0.0013729457157343557,0.9991553374928931
22,8730000,8740000,10000,0.0013729457157343557,0.9991553374928931
22,8740000,8750000,10000,0.0013729457157343557,0.9991553374928931
22,8750000,8760000,10000,0.0013729457157343557,0.9991553374928931
22,8760000,8770000,10000,0.0013729457157343557,0.9991553374928931
22,8770000,8780000,10000,0.0013729457157343557,0.9991553374928931
22,8780000,8790000,10000,0.0013729457157343557,0.9991553374928931
22,8790000,8800000,10000,0.0013729457157343557,0.9991553374928931
22,8800000,8810000,10000,0.0013729457157343557,0.9991553374928931
22,8810000,8820000,10000,0.0013729457157343557,0.9991553374928931
22,8820000,8830000,10000,0.0013729457157343557,0.9991553374928931
22,8830000,8840000,10000,0.0013729457157343557,0.9991553374928931
22,8840000,8850000,10000,0.0013729457157343557,0.9991553374928931
22,8850000,8860000,10000,0.0013729457157343557,0.9991553374928931
22,8860000,8870000,10000,0.0013729457157343557,0.9991553374928931
22,8870000,8880000,10000,0.0013729457157343557,0.9991553374928931
22,8880000,8890000,10000,0.0013729457157343557,0.9991553374928931
22,8890000,8900000,10000,0.0013729457157343557,0.9991553374928931
22,8900000,8910000,10000,0.0013729457157343557,0.9991553374928931
22,8910000,8920000,10000,0.0013729457157343557,0.9991553374928931
22,8920000,8930000,10000,0.0013729457157343557,0.9991553374928931
22,8930000,8940000,10000,0.0013729457157343557,0.9991553374928931
22,8940000,8950000,10000,0.0013729457157343557,0.9991553374928931
22,8950000,8960000,10000,0.0013729457157343557,0.9991553374928931
22,8960000,8970000,10000,0.0013729457157343557,0.9991553374928931
22,8970000,8980000,10000,0.0013729457157343557,0.9991553374928931
22,8980000,8990000,10000,0.0013729457157343557,0.9991553374928931
22,8990000,9000000,10000,0.0013729457157343557,0.9991553374928931
22,9000000,9010000,10000,0.0013729457157343557,0.9991553374928931
22,9010000,9020000,10000,0.0013729457157343557,0.9991553374928931
22,9020000,9030000,10000,0.0013729457157343557,0.9991553374928931
22,9030000,9040000,10000,0.0013729457157343557,0.9991553374928931
22,9040000,9050000,10000,0.0013729457157343557,0.9991553374928931
22,9050000,9060000,10000,0.0013729457157343557,0.9991553374928931
22,9060000,9070000,10000,0.0013729457157343557,0.9991553374928931
22,9070000,9080000,10000,0.0013729457157343557,0.9991553374928931
22,9080000,9090000,10000,0.0013729457157343557,0.9991553374928931
22,9090000,9100000,10000,0.0013729457157343557,0.9991553374928931
22,9100000,9110000,10000,0.0013729457157343557,0.9991553374928931
22,9110000,9120000,10000,0.0013729457157343557,0.9991553374928931
22,9120000,9130000,10000,0.0013729457157343557,0.9991553374928931
22,9130000,9140000,10000,0.0013729457157343557,0.9991553374928931
22,9140000,9150000,10000,0.0013729457157343557,0.9991553374928931
22,9150000,9160000,10000,0.0013729457157343557,0.9991553374928931
22,9160000,9170000,10000,0.0013729457157343557,0.9991553374928931
22,9170000,9180000,10000,0.0013729457157343557,0.9991553374928931
22,9180000,9190000,10000,0.0013729457157343557,0.9991553374928931
22,9190000,9200000,10000,0.0013729457157343557,0.9991553374928931
22,9200000,9210000,10000,0.0013729457157343557,0.9991553374928931
22,9210000,9220000,10000,0.0013729457157343557,0.9991553374928931
22,9220000,9230000,10000,0.0013729457157343557,0.9991553374928931
22,9230000,9240000,10000,0.0013729457157343557,0.9991553374928931
22,9240000,9250000,10000,0.0013729457157343557,0.9991553374928931
22,9250000,9260000,10000,0.0013729457157343557,0.9991553374928931
22,9260000,9270000,10000,0.0013729457157343557,0.9991553374928931
22,9270000,9280000,10000,0.0013729457157343557,0.9991553374928931
22,9280000,9290000,10000,0.0013729457157343557,0.9991553374928931
22,9290000,9300000,10000,0.0013729457157343557,0.9991553374928931
22,9300000,9310000,10000,0.0013729457157343557,0.9991553374928931
22,9310000,9320000,10000,0.0013729457157343557,0.9991553374928931
22,9320000,9330000,10000,0.0013729457157343557,0.9991553374928931
22,9330000,9340000,10000,0.0013729457157343557,0.9991553374928931
22,9340000,9350000,10000,0.0013729457157343557,0.9991553374928931
22,9350000,9360000,10000,0.0013729457157343557,0.9991553374928931
22,9360000,9370000,10000,0.0013729457157343557,0.9991553374928931
22,9370000,9380000,10000,0.0013729457157343557,0.9991553374928931
22,9380000,9390000,10000,0.0013729457157343557,0.9991553374928931
22,9390000,9400000,10000,0.0013729457157343557,0.9991553374928931
22,9400000,9410000,10000,0.0013729457157343557,0.9991553374928931
22,9410000,9420000,10000,0.0013729457157343557,0.9991553374928931
22,9420000,9430000,10000,0.0013729457157343557,0.9991553374928931
22,9430000,9440000,10000,0.0013729457157343557,0.9991553374928931
22,9440000,9450000,10000,0.0013729457157343557,0.9991553374928931
22,9450000,9460000,10000,0.0013729457157343557,0.9991553374928931
22,9460000,9470000,10000,0.0013729457157343557,0.9991553374928931
22,9470000,9480000,10000,0.0013729457157343557,0.9991553374928931
22,9480000,9490000,10000,0.0013729457157343557,0.9991553374928931
22,9490000,9500000,10000,0.0013729457157343557,0.9991553374928931
22,9500000,9510000,10000,0.0013729457157343557,0.9991553374928931
22,9510000,9520000,10000,0.0013729457157343557,0.9991553374928931
22,9520000,9530000,10000,0.0013729457157343557,0.9991553374928931
22,9530000,9540000,10000,0.0013729457157343557,0.9991553374928931
22,9540000,9550000,10000,0.0013729457157343557,0.9991553374928931
22,9550000,9560000,10000,0.0013729457157343557,0.9991553374928931
22,9560000,9570000,10000,0.0013729457157343557,0.9991553374928931
22,9570000,9580000,10000,0.0013729457157343557,0.9991553374928931
22,9580000,9590000,10000,0.0013729457157343557,0.9991553374928931
22,9590000,9600000,10000,0.0013729457157343557,0.9991553374928931
22,9600000,9610000,10000,0.0013729457157343557,0.9991553374928931
22,9610000,9620000,10000,0.0013729457157343557,0.9991553374928931
22,9620000,9630000,10000,0.0013729457157343557,0.9991553374928931
22,9630000,9640000,10000,0.0013729457157343557,0.9991553374928931
22,9640000,9650000,10000,0.0013729457157343557,0.9991553374928931
22,9650000,9660000,10000,0.0013729457157343557,0.9991553374928931
22,9660000,9670000,10000,0.0013729457157343557,0.9991553374928931
22,9670000,9680000,10000,0.0013729457157343557,0.9991553374928931
22,9680000,9690000,10000,0.0013729457157343557,0.9991553374928931
22,9690000,9700000,10000,0.0013729457157343557,0.9991553374928931
22,9700000,9710000,10000,0.0013729457157343557,0.9991553374928931
22,9710000,9720000,10000,0.0013729457157343557,0.9991553374928931
22,9720000,9730000,10000,0.0013729457157343557,0.9991553374928931
22,9730000,9740000,10000,0.0013729457157343557,0.9991553374928931
22,9740000,9750000,10000,0.0013729457157343557,0.9991553374928931
22,9750000,9760000,10000,0.0013729457157343557,0.9991553374928931
22,9760000,9770000,10000,0.0013729457157343557,0.9991553374928931
22,9770000,9780000,10000,0.0013729457157343557,0.9991553374928931
22,9780000,9790000,10000,0.0013729457157343557,0.9991553374928931
22,9790000,9800000,10000,0.0013729457157343557,0.9991553374928931
22,9800000,9810000,10000,0.0013729457157343557,0.9991553374928931
22,9810000,9820000,10000,0.0013729457157343557,0.9991553374928931
22,9820000,9830000,10000,0.0013729457157343557,0.9991553374928931
22,9830000,9840000,10000,0.0013729457157343557,0.9991553374928931
22,9840000,9850000,10000,0.0013729457157343557,0.9991553374928931
22,9850000,9860000,10000,0.0013729457157343548,0.9991553374928931
22,9860000,9870000,10000,0.0013729457157343572,0.9991553374928931
22,9870000,9880000,10000,0.0013729457157343479,0.9991553374928931
22,9880000,9890000,10000,0.0013729457157343834,0.9991553374928931
22,9890000,9900000,10000,0.0013729457157342505,0.9991553374928931
22,9900000,9910000,10000,0.0013729457157347464,0.9991553374928931
22,9910000,9920000,10000,0.0013729457157328952,0.9991553374928931
22,9920000,9930000,10000,0.0013729457157398044,0.9991553374928931
22,9930000,9940000,10000,0.0013729457157140184,0.9991553374928931
22,9940000,9950000,10000,0.0013729457158102533,0.9991553374928931
22,9950000,9960000,10000,0.0013729457154510992,0.9991553374928931
22,9960000,9970000,10000,0.0013729457167914812,0.9991553374928931
22,9970000,9980000,10000,0.001372945711789108,0.9991553374928931
22,9980000,9990000,10000,0.0013729457304582186,0.9991553374928931
22,9990000,10000000,10000,0.001372945645771237,0.9991553374928931
22,10000000,10010000,10000,0.0013729448245443946,0.9991546379758707
22,10010000,10020000,10000,0.001372944739787448,0.9991546379758707
22,10020000,10030000,10000,0.0013729447584720862,0.9991546379758707
22,10030000,10040000,10000,0.0013729447534655526,0.9991546379758707
22,10040000,10050000,10000,0.0013729447548070492,0.9991546379758707
22,10050000,10060000,10000,0.0013729447544475963,0.9991546379758707
22,10060000,10070000,10000,0.0013729447545439114,0.9991546379758707
22,10070000,10080000,10000,0.0013729447545181039,0.9991546379758707
22,10080000,10090000,10000,0.001372944754525019,0.9991546379758707
22,10090000,10100000,10000,0.001372944754523166,0.9991546379758707
22,10100000,10110000,10000,0.0013729447545236624,0.9991546379758707
22,10110000,10120000,10000,0.0013729447545235295,0.9991546379758707
22,10120000,10130000,10000,0.001372944754523565,0.9991546379758707
22,10130000,10140000,10000,0.0013729447545235555,0.9991546379758707
22,10140000,10150000,10000,0.001372944754523558,0.9991546379758707
22,10150000,10160000,10000,0.0013729447545235572,0.9991546379758707
22,10160000,10170000,10000,0.0013729447545235574,0.9991546379758707
22,10170000,10180000,10000,0.0013729447545235574,0.9991546379758707
22,10180000,10190000,10000,0.0013729447545235574,0.9991546379758707
22,10190000,10200000,10000,0.0013729447545235574,0.9991546379758707
22,10200000,10210000,10000,0.0013729447545235574,0.9991546379758707
22,10210000,10220000,10000,0.0013729447545235574,0.9991546379758707
22,10220000,10230000,10000,0.0013729447545235574,0.9991546379758707
22,10230000,10240000,10000,0.0013729447545235574,0.9991546379758707
22,10240000,10250000,10000,0.0013729447545235574,0.9991546379758707
22,10250000,10260000,10000,0.0013729447545235574,0.9991546379758707
22,10260000,10270000,10000,0.0013729447545235574,0.9991546379758707
22,10270000,10280000,10000,0.0013729447545235574,0.9991546379758707
22,10280000,10290000,10000,0.0013729447545235574,0.9991546379758707
22,10290000,10300000,10000,0.0013729447545235574,0.9991546379758707
22,10300000,10310000,10000,0.0013729447545235574,0.9991546379758707
22,10310000,10320000,10000,0.0013729447545235574,0.9991546379758707
22,10320000,10330000,10000,0.0013729447545235574,0.9991546379758707
22,10330000,10340000,10000,0.0013729447545235574,0.9991546379758707
22,10340000,10350000,10000,0.0013729447545235574,0.9991546379758707
22,10350000,10360000,10000,0.0013729447545235574,0.9991546379758707
22,10360000,10370000,10000,0.0013729447545235574,0.9991546379758707
22,10370000,10380000,10000,0.0013729447545235574,0.9991546379758707
22,10380000,10390000,10000,0.0013729447545235574,0.9991546379758707
22,10390000,10400000,10000,0.0013729447545235574,0.9991546379758707
22,10400000,10410000,10000,0.0013729447545235574,0.9991546379758707
22,10410000,10420000,10000,0.0013729447545235574,0.9991546379758707
22,10420000,10430000,10000,0.0013729447545235574,0.9991546379758707
22,10430000,10440000,10000,0.0013729447545235574,0.9991546379758707
22,10440000,10450000,10000,0.0013729447545235574,0.9991546379758707
22,10450000,10460000,10000,0.0013729447545235574,0.9991546379758707
22,10460000,10470000,10000,0.0013729447545235574,0.9991546379758707
22,10470000,10480000,10000,0.0013729447545235574,0.9991546379758707
22,10480000,10490000,10000,0.0013729447545235574,0.9991546379758707
22,10490000,10500000,10000,0.0013729447545235574,0.9991546379758707
22,10500000,10510000,10000,0.0013729447545235574,0.9991546379758707
22,10510000,10520000,10000,0.0010961676332213678,0.9991546379758707
22,10520000,10530000,10000,0.001557481173870179,0.9991546379758707
22,10530000,10540000,10000,0.0011980620394487587,0.9991546379758707
22,10540000,10550000,10000,0.0011985853383151346,0.9991546379758707
22,10550000,10560000,10000,0.001136443854287202,0.9991546379758707
22,10560000,10570000,10000,0.0011368378411455219,0.9991546379758707
22,10570000,10580000,10000,0.001412829109623363,0.9991546379758707
22,10580000,10590000,10000,0.0011091378186377043,0.9991546379758707
22,10590000,10600000,10000,0.0011083739785315422,0.9991546379758707
22,10600000,10610000,10000,0.0010836614990802488,0.9991546379758707
22,10610000,10620000,10000,0.0011932405833674905,0.9991546379758707
22,10620000,10630000,10000,0.001331229325469947,0.9991546379758707
22,10630000,10640000,10000,0.0012541274499399198,0.9991546379758707
22,10640000,10650000,10000,0.00109207917105208,0.9991546379758707
22,10650000,10660000,10000,0.001129828128223505,0.9991546379758707
22,10660000,10670000,10000,0.0012514368356413752,0.9991546379758707
22,10670000,10680000,10000,0.0011695427023059501,0.9991546379758707
22,10680000,10690000,10000,0.0012027283884512886,0.9991546379758707
22,10690000,10700000,10000,0.0016620213170451805,0.9991546379758707
22,10700000,10710000,10000,0.0011604645294416428,0.9991546379758707
22,10710000,10720000,10000,0.0015567224273420745,0.9991546379758707
22,10720000,10730000,10000,0.0014493219515431903,0.9991546379758707
22,10730000,10740000,10000,0.0011777078689305684,0.9991546379758707
22,10740000,10750000,10000,0.001365595845110434,0.9991546379758707
22,10750000,10760000,10000,0.0011491704659133306,0.9991546379758707
22,10760000,10770000,10000,0.0011310049022625168,0.9991546379758707
22,10770000,10780000,10000,0.0011995252616440568,0.9991546379758707
22,10780000,10790000,10000,0.0013560499244026176,0.9991546379758707
22,10790000,10800000,10000,0.001372944754523434,0.9991546379758707
22,10800000,10810000,10000,0.0013729447545240193,0.9991546379758707
22,10810000,10820000,10000,0.0013729447545218346,0.9991546379758707
22,10820000,10830000,10000,0.0013729447545299876,0.9991546379758707
22,10830000,10840000,10000,0.0013151910649538503,0.9991546379758707
22,10840000,10850000,10000,0.0011399132034318558,0.9991546379758707
22,10850000,10860000,10000,0.001416998825616046,0.9991546379758707
22,10860000,10870000,10000,0.001354706914405317,0.9991546379758707
22,10870000,10880000,10000,0.0013125142856042513,0.9991546286239943
22,10880000,10890000,10000,0.0013729443611480293,0.999154377582649
22,10890000,10900000,10000,0.0013729434932955701,0.9991537015915527
22,10900000,10910000,10000,0.0013729427797529738,0.9991532156485781
22,10910000,10920000,10000,0.0013729420200590183,0.999152622901643
22,10920000,10930000,10000,0.0012399803085245856,0.9991523264243362
22,10930000,10940000,10000,0.0011241539885552458,0.9991516664228135
22,10940000,10950000,10000,0.0010946605293708942,0.9991511536669435
22,10950000,10960000,10000,0.0011188725284609702,0.9991506436044828
22,10960000,10970000,10000,0.0016220523928508683,0.9991500609901817
22,10970000,10980000,10000,0.0013729377056574481,0.9991495166128981
22,10980000,10990000,10000,0.0013729369126771745,0.9991489107343847
22,10990000,11000000,10000,0.0013729363979194126,0.9991485747935448
22,11000000,11010000,10000,0.001372935670278018,0.9991480171887419
22,11010000,11020000,10000,0.001297855935339855,0.9991475282191327
22,11020000,11030000,10000,0.0013757074667015243,0.9991468604829946
22,11030000,11040000,10000,0.0013842778343193796,0.9991462029399887
22,11040000,11050000,10000,0.0011958296375218704,0.9991458101452457
22,11050000,11060000,10000,0.0014342845264751227,0.9991453726267298
22,11060000,11070000,10000,0.0013251218564060672,0.9991449244826719
22,11070000,11080000,10000,0.0013729306726303148,0.9991443884512028
22,11080000,11090000,10000,0.001372929921029036,0.9991438457461944
22,11090000,11100000,10000,0.001372929215416606,0.9991433144593223
22,11100000,11110000,10000,0.0013729286806619181,0.999142962617543
22,11110000,11120000,10000,0.0013729278357384692,0.9991423112166341
22,11120000,11130000,10000,0.0012175531495832034,0.999141817084278
22,11130000,11140000,10000,0.0011707641555433977,0.9991412771313074
22,11140000,11150000,10000,0.0013077095547913509,0.9991407038418371
22,11150000,11160000,10000,0.0022151858354529656,0.9991401755625409
22,11160000,11170000,10000,0.001347754800179434,0.999139665956318
22,11170000,11180000,10000,0.0013729235366787198,0.9991391958276105
22,11180000,11190000,10000,0.0013729229130302464,0.9991387453809492
22,11190000,11200000,10000,0.0013729221286348714,0.9991381892331741
22,11200000,11210000,10000,0.0013729211317940822,0.9991374176103717
22,11210000,11220000,10000,0.0020920928221307778,0.9991370656338574
22,11220000,11230000,10000,0.0019308473549018068,0.9991365366031668
22,11230000,11240000,10000,0.0012453526004541074,0.99913583985646
22,11240000,11250000,10000,0.0012224097037556946,0.9991354598007416
22,11250000,11260000,10000,0.002434626022688953,0.9991347921539424
22,11260000,11270000,10000,0.001553342663972731,0.9991341652706662
22,11270000,11280000,10000,0.001410851930845011,0.9991338277737939
22,11280000,11290000,10000,0.0015315385800179022,0.9991332750263854
22,11290000,11300000,10000,0.0011350615463645943,0.9991326791596189
22,11300000,11310000,10000,0.0012772952074116353,0.999131982440493
22,11310000,11320000,10000,0.0011435641401477295,0.999131390635121
22,11320000,11330000,10000,0.001189403488830417,0.9991308516344262
22,11330000,11340000,10000,0.0011891869702873085,0.9991302708197215
22,11340000,11350000,10000,0.0011370031243971908,0.9991294920476119
22,11350000,11360000,10000,0.0011668043055782563,0.9991291523238716
22,11360000,11370000,10000,0.0011631805629514814,0.9991285382616202
22,11370000,11380000,10000,0.0011371882752190916,0.9991279567390723
22,11380000,11390000,10000,0.0013729072796289821,0.9991273740504696
22,11390000,11400000,10000,0.0013729063265072933,0.9991266644842679
22,11400000,11410000,10000,0.0013729055500032196,0.9991260986982802
22,11410000,11420000,10000,0.0013729048169590719,0.9991256034140304
22,11420000,11430000,10000,0.0013320139235567926,0.9991246879113281
22,11430000,11440000,10000,0.0012408958067345534,0.9991241218526462
22,11440000,11450000,10000,0.0011757388008477125,0.9991235862524712
22,11450000,11460000,10000,0.00117526497679019,0.9991229946028274
22,11460000,11470000,10000,0.0011451770232260385,0.9991224346528035
22,11470000,11480000,10000,0.0011348279076364783,0.9991217506064659
22,11480000,11490000,10000,0.0011810506625225543,0.9991211182471373
22,11490000,11500000,10000,0.0012168117546702284,0.9991204818818912
22,11500000,11510000,10000,0.001372896897596622,0.9991198012326087
22,11510000,11520000,10000,0.0013728960886429146,0.9991192313762588
22,11520000,11530000,10000,0.0013728952172581768,0.9991185721247292
22,11530000,11540000,10000,0.0013728945238427543,0.999118097678272
22,11540000,11550000,10000,0.0012946169519815502,0.9991174586155559
22,11550000,11560000,10000,0.0011367989029463235,0.9991169008359505
22,11560000,11570000,10000,0.0011570075841690907,0.9991160741104474
22,11570000,11580000,10000,0.001240479996661666,0.9991156339882639
22,11580000,11590000,10000,0.0012104933239031309,0.9991148551906442
22,11590000,11600000,10000,0.0013258928805407202,0.9991141454614555
22,11600000,11610000,10000,0.0015150112269706965,0.9991135765606368
22,11610000,11620000,10000,0.0015860918141061275,0.9991126469801372
22,11620000,11630000,10000,0.0034826107639396135,0.9991123823904299
